test_name,elapsed_time,compile_time,exec_time
blake2b-8415-bytes,0.017520904541015625,0.007421,0.004481
blake2b-8415-bytes,0.017596960067749023,0.006854,0.005277
blake2b-8415-bytes,0.015623331069946289,0.005443,0.005148
blake2b-8415-bytes,0.015918254852294922,0.005835,0.005018
blake2b-8415-bytes,0.016137123107910156,0.005541,0.005183
blake2b-8415-bytes,0.015050172805786133,0.006614,0.005064
blake2b-8415-bytes,0.016764163970947266,0.006966,0.005943
blake2b-8415-bytes,0.018505334854125977,0.007487,0.005503
blake2b-8415-bytes,0.018569469451904297,0.006935,0.005539
blake2b-8415-bytes,0.01711297035217285,0.007438,0.0056
blake2b-8415-bytes,0.0169827938079834,0.006825,0.005569
blake2b-8415-bytes,0.020183801651000977,0.008077,0.006917
blake2b-8415-bytes,0.02200913429260254,0.0098,0.005943
blake2b-8415-bytes,0.019048213958740234,0.007378,0.005578
blake2b-8415-bytes,0.01718616485595703,0.007666,0.00537
blake2b-8415-bytes,0.015647172927856445,0.006299,0.005063
blake2b-8415-bytes,0.018230915069580078,0.007776,0.006075
blake2b-8415-bytes,0.020254135131835938,0.008395,0.005859
blake2b-8415-bytes,0.01824474334716797,0.008121,0.005814
blake2b-8415-bytes,0.02030467987060547,0.008168,0.005985
blake2b-8415-bytes,0.019745349884033203,0.008809,0.005653
blake2b-8415-bytes,0.01651310920715332,0.006736,0.005739
blake2b-8415-bytes,0.017552614212036133,0.005619,0.005808
blake2b-8415-bytes,0.01630234718322754,0.00675,0.00561
blake2b-8415-bytes,0.015499114990234375,0.006054,0.005633
blake2b-8415-bytes,0.016838550567626953,0.006009,0.005401
blake2b-8415-bytes,0.022579193115234375,0.009258,0.006239
blake2b-8415-bytes,0.01826930046081543,0.006602,0.005493
blake2b-8415-bytes,0.0155029296875,0.005684,0.006159
blake2b-8415-bytes,0.01808476448059082,0.006551,0.005953
blake2b-8415-bytes,0.023308515548706055,0.007541,0.006372
blake2b-8415-bytes,0.01981663703918457,0.006542,0.006051
blake2b-8415-bytes,0.01846170425415039,0.007624,0.006021
blake2b-8415-bytes,0.01741814613342285,0.007288,0.005833
blake2b-8415-bytes,0.022336483001708984,0.006707,0.005821
blake2b-8415-bytes,0.0157167911529541,0.005482,0.005689
blake2b-8415-bytes,0.01703929901123047,0.006581,0.005814
blake2b-8415-bytes,0.016243934631347656,0.005319,0.005385
blake2b-8415-bytes,0.014370441436767578,0.005467,0.005391
blake2b-8415-bytes,0.016451120376586914,0.005689,0.005281
blake2b-8415-bytes,0.015832901000976562,0.005614,0.005208
blake2b-8415-bytes,0.017755746841430664,0.005712,0.005952
blake2b-8415-bytes,0.015190362930297852,0.005096,0.005233
blake2b-8415-bytes,0.01499032974243164,0.005743,0.004968
blake2b-8415-bytes,0.015830039978027344,0.005655,0.005213
blake2b-8415-bytes,0.015374422073364258,0.005407,0.005042
blake2b-8415-bytes,0.014537572860717773,0.005334,0.005086
blake2b-8415-bytes,0.016106843948364258,0.006373,0.005653
blake2b-8415-bytes,0.016696691513061523,0.006821,0.005363
blake2b-8415-bytes,0.01592421531677246,0.006779,0.005468
blake2b-2805-bytes,0.015075206756591797,0.006943,0.001853
blake2b-2805-bytes,0.011995077133178711,0.004421,0.002067
blake2b-2805-bytes,0.011968374252319336,0.004975,0.002042
blake2b-2805-bytes,0.010396242141723633,0.004541,0.002248
blake2b-2805-bytes,0.011383056640625,0.005241,0.001979
blake2b-2805-bytes,0.012200593948364258,0.00518,0.001957
blake2b-2805-bytes,0.018361330032348633,0.009587,0.002558
blake2b-2805-bytes,0.01617431640625,0.007774,0.002483
blake2b-2805-bytes,0.016535282135009766,0.006315,0.002573
blake2b-2805-bytes,0.016901731491088867,0.007108,0.002179
blake2b-2805-bytes,0.014475822448730469,0.006194,0.002006
blake2b-2805-bytes,0.015184879302978516,0.006287,0.002261
blake2b-2805-bytes,0.017861366271972656,0.007678,0.002474
blake2b-2805-bytes,0.01264810562133789,0.005831,0.002139
blake2b-2805-bytes,0.014163970947265625,0.006265,0.002566
blake2b-2805-bytes,0.015952587127685547,0.006895,0.00218
blake2b-2805-bytes,0.012585639953613281,0.005835,0.002169
blake2b-2805-bytes,0.013769388198852539,0.006295,0.002606
blake2b-2805-bytes,0.013350725173950195,0.006031,0.002114
blake2b-2805-bytes,0.012644529342651367,0.006202,0.002148
blake2b-2805-bytes,0.011337757110595703,0.005259,0.002229
blake2b-2805-bytes,0.011239767074584961,0.005641,0.002168
blake2b-2805-bytes,0.011230230331420898,0.005161,0.002068
blake2b-2805-bytes,0.010566949844360352,0.004945,0.002055
blake2b-2805-bytes,0.012659788131713867,0.005289,0.002304
blake2b-2805-bytes,0.012576818466186523,0.004996,0.002356
blake2b-2805-bytes,0.012101888656616211,0.005648,0.002122
blake2b-2805-bytes,0.013211727142333984,0.005903,0.002218
blake2b-2805-bytes,0.012558937072753906,0.00673,0.002366
blake2b-2805-bytes,0.01071619987487793,0.00475,0.002099
blake2b-2805-bytes,0.01102304458618164,0.005108,0.002082
blake2b-2805-bytes,0.013065099716186523,0.005334,0.002576
blake2b-2805-bytes,0.018515586853027344,0.008939,0.002287
blake2b-2805-bytes,0.012723922729492188,0.006399,0.002176
blake2b-2805-bytes,0.012616395950317383,0.005214,0.002471
blake2b-2805-bytes,0.01614832878112793,0.005997,0.002665
blake2b-2805-bytes,0.013322591781616211,0.00669,0.002288
blake2b-2805-bytes,0.012972831726074219,0.006235,0.002602
blake2b-2805-bytes,0.013744831085205078,0.006361,0.002544
blake2b-2805-bytes,0.015892744064331055,0.005499,0.002285
blake2b-2805-bytes,0.015109539031982422,0.006171,0.00218
blake2b-2805-bytes,0.014216899871826172,0.006345,0.00243
blake2b-2805-bytes,0.01641392707824707,0.009149,0.002341
blake2b-2805-bytes,0.014266490936279297,0.006162,0.002138
blake2b-2805-bytes,0.013727188110351562,0.005506,0.002404
blake2b-2805-bytes,0.01405787467956543,0.006144,0.00275
blake2b-2805-bytes,0.01125192642211914,0.005113,0.002176
blake2b-2805-bytes,0.010251045227050781,0.004536,0.002157
blake2b-2805-bytes,0.012557268142700195,0.004809,0.002085
blake2b-2805-bytes,0.012243032455444336,0.006054,0.002167
blake2b-5610-bytes,0.015962839126586914,0.006614,0.00377
blake2b-5610-bytes,0.016336679458618164,0.00743,0.003819
blake2b-5610-bytes,0.015326976776123047,0.00656,0.00342
blake2b-5610-bytes,0.013123273849487305,0.004592,0.003468
blake2b-5610-bytes,0.012755870819091797,0.004307,0.003733
blake2b-5610-bytes,0.015977144241333008,0.006779,0.003805
blake2b-5610-bytes,0.016178607940673828,0.006051,0.003965
blake2b-5610-bytes,0.01677250862121582,0.006481,0.004
blake2b-5610-bytes,0.01590895652770996,0.006441,0.004365
blake2b-5610-bytes,0.016503334045410156,0.00639,0.003943
blake2b-5610-bytes,0.016153812408447266,0.00658,0.004202
blake2b-5610-bytes,0.01753830909729004,0.007662,0.004039
