test_name,elapsed_time,compile_time,exec_time
blake2b-8415-bytes,0.0991518497467041,0.006724,0.007921
blake2b-8415-bytes,0.10107302665710449,0.007036,0.006808
blake2b-8415-bytes,0.09688568115234375,0.006649,0.007574
blake2b-8415-bytes,0.10352158546447754,0.007848,0.008043
blake2b-8415-bytes,0.10179567337036133,0.007618,0.007007
blake2b-8415-bytes,0.10234785079956055,0.007795,0.010131
blake2b-8415-bytes,0.10136675834655762,0.008149,0.007389
blake2b-8415-bytes,0.08980321884155273,0.006108,0.007231
blake2b-8415-bytes,0.0942378044128418,0.00634,0.007095
blake2b-8415-bytes,0.09692549705505371,0.006808,0.006447
blake2b-8415-bytes,0.09179186820983887,0.00627,0.00687
blake2b-8415-bytes,0.09673309326171875,0.007556,0.00752
blake2b-8415-bytes,0.10691976547241211,0.008019,0.008041
blake2b-8415-bytes,0.09445476531982422,0.006649,0.006943
blake2b-8415-bytes,0.09853124618530273,0.006605,0.006872
blake2b-8415-bytes,0.0922398567199707,0.006749,0.006353
blake2b-8415-bytes,0.10406208038330078,0.006537,0.0069
blake2b-8415-bytes,0.09340739250183105,0.008244,0.007002
blake2b-8415-bytes,0.09131574630737305,0.006132,0.007074
blake2b-8415-bytes,0.08934330940246582,0.00714,0.006287
blake2b-8415-bytes,0.0963888168334961,0.008374,0.007533
blake2b-8415-bytes,0.09496140480041504,0.007617,0.007262
blake2b-8415-bytes,0.09947395324707031,0.00831,0.008537
blake2b-8415-bytes,0.11799764633178711,0.008092,0.008674
blake2b-8415-bytes,0.12065315246582031,0.009372,0.009135
blake2b-8415-bytes,0.10244989395141602,0.007682,0.006375
blake2b-8415-bytes,0.09222984313964844,0.006061,0.006862
blake2b-8415-bytes,0.09230256080627441,0.007853,0.006293
blake2b-8415-bytes,0.11330366134643555,0.008822,0.008957
blake2b-8415-bytes,0.11028718948364258,0.007932,0.00727
blake2b-8415-bytes,0.0970449447631836,0.007319,0.007306
blake2b-8415-bytes,0.0889277458190918,0.006578,0.006617
blake2b-8415-bytes,0.05953192710876465,0.006745,0.006415
blake2b-8415-bytes,0.0989539623260498,0.006976,0.006448
blake2b-8415-bytes,0.10092568397521973,0.006722,0.006359
blake2b-8415-bytes,0.12288022041320801,0.009444,0.009261
blake2b-8415-bytes,0.10662508010864258,0.007047,0.007064
blake2b-8415-bytes,0.09478044509887695,0.006992,0.008392
blake2b-8415-bytes,0.09378862380981445,0.007017,0.007312
blake2b-8415-bytes,0.0934455394744873,0.008321,0.006545
blake2b-8415-bytes,0.10440921783447266,0.008266,0.007334
blake2b-8415-bytes,0.10016322135925293,0.006579,0.007223
blake2b-8415-bytes,0.09633898735046387,0.008066,0.006963
blake2b-8415-bytes,0.1203763484954834,0.011684,0.009725
blake2b-8415-bytes,0.12271261215209961,0.008835,0.008905
blake2b-8415-bytes,0.11614727973937988,0.009596,0.008547
blake2b-8415-bytes,0.10207700729370117,0.006491,0.006489
blake2b-8415-bytes,0.09483504295349121,0.007099,0.007306
blake2b-8415-bytes,0.0940549373626709,0.006449,0.007041
blake2b-8415-bytes,0.09290337562561035,0.007939,0.006332
blake2b-2805-bytes,0.0906074047088623,0.008264,0.002351
blake2b-2805-bytes,0.09944272041320801,0.008936,0.002937
blake2b-2805-bytes,0.09796595573425293,0.007357,0.002702
blake2b-2805-bytes,0.09846735000610352,0.007538,0.002951
blake2b-2805-bytes,0.09348249435424805,0.006559,0.003
blake2b-2805-bytes,0.10011076927185059,0.006709,0.003124
blake2b-2805-bytes,0.09059357643127441,0.007074,0.002524
blake2b-2805-bytes,0.09605240821838379,0.007623,0.002956
blake2b-2805-bytes,0.09890961647033691,0.007971,0.002983
blake2b-2805-bytes,0.10761857032775879,0.008355,0.003102
blake2b-2805-bytes,0.10425686836242676,0.008083,0.002674
blake2b-2805-bytes,0.10101532936096191,0.007834,0.003052
blake2b-2805-bytes,0.09687638282775879,0.006534,0.002466
blake2b-2805-bytes,0.09931445121765137,0.007763,0.002843
blake2b-2805-bytes,0.10238361358642578,0.006315,0.002768
blake2b-2805-bytes,0.1033635139465332,0.008334,0.003024
blake2b-2805-bytes,0.10654091835021973,0.008421,0.0031
