test_name,elapsed_time,compile_time,exec_time
blake2b-8415-bytes,0.2326033115386963,0.217866,0.001542
blake2b-8415-bytes,0.2394394874572754,0.226626,0.001672
blake2b-8415-bytes,0.23905682563781738,0.225619,0.00161
blake2b-8415-bytes,0.23556804656982422,0.223617,0.001594
blake2b-8415-bytes,0.2333083152770996,0.220491,0.001871
blake2b-8415-bytes,0.23438668251037598,0.222656,0.001551
blake2b-8415-bytes,0.23776745796203613,0.225488,0.00156
blake2b-8415-bytes,0.23630714416503906,0.218342,0.001683
blake2b-8415-bytes,0.306180477142334,0.290323,0.00176
blake2b-8415-bytes,0.24529170989990234,0.231717,0.001705
blake2b-8415-bytes,0.2900257110595703,0.275938,0.001904
blake2b-8415-bytes,0.24316096305847168,0.228624,0.001635
blake2b-8415-bytes,0.2434852123260498,0.228964,0.001611
blake2b-8415-bytes,0.23604464530944824,0.221541,0.001537
blake2b-8415-bytes,0.29250407218933105,0.277369,0.001817
blake2b-8415-bytes,0.23755478858947754,0.224439,0.001712
blake2b-8415-bytes,0.2531578540802002,0.240942,0.001519
blake2b-8415-bytes,0.2443091869354248,0.231869,0.001581
blake2b-8415-bytes,0.23347973823547363,0.218493,0.001868
blake2b-8415-bytes,0.23352384567260742,0.220139,0.001633
blake2b-8415-bytes,0.3097653388977051,0.295171,0.001984
blake2b-8415-bytes,0.23867392539978027,0.224441,0.001953
blake2b-8415-bytes,0.24399399757385254,0.22909,0.001542
blake2b-8415-bytes,0.23735618591308594,0.224419,0.001352
blake2b-8415-bytes,0.2315077781677246,0.218012,0.001541
blake2b-8415-bytes,0.24355196952819824,0.229735,0.001641
blake2b-8415-bytes,0.22993135452270508,0.218085,0.001872
blake2b-8415-bytes,0.2390446662902832,0.226337,0.00146
blake2b-8415-bytes,0.23116612434387207,0.219532,0.001383
blake2b-8415-bytes,0.23575448989868164,0.22205,0.001592
blake2b-8415-bytes,0.23074722290039062,0.217923,0.00163
blake2b-8415-bytes,0.2343599796295166,0.22314,0.001472
blake2b-8415-bytes,0.23741388320922852,0.222697,0.001597
blake2b-8415-bytes,0.2372734546661377,0.224024,0.001452
blake2b-8415-bytes,0.2285618782043457,0.214544,0.001542
blake2b-8415-bytes,0.22595453262329102,0.212517,0.001517
blake2b-8415-bytes,0.23672723770141602,0.224231,0.001705
blake2b-8415-bytes,0.25866031646728516,0.246768,0.00153
blake2b-8415-bytes,0.32270383834838867,0.305154,0.001865
blake2b-8415-bytes,0.26825857162475586,0.254437,0.0017
blake2b-8415-bytes,0.23693394660949707,0.224664,0.001599
blake2b-8415-bytes,0.23234772682189941,0.219794,0.001724
blake2b-8415-bytes,0.2281038761138916,0.213727,0.001607
blake2b-8415-bytes,0.2277660369873047,0.214675,0.001582
blake2b-8415-bytes,0.23240184783935547,0.219582,0.001514
blake2b-8415-bytes,0.23428034782409668,0.220302,0.001976
blake2b-8415-bytes,0.32399630546569824,0.305327,0.002159
blake2b-8415-bytes,0.2628591060638428,0.246459,0.001396
