test_name,elapsed_time,compile_time,exec_time
blake2b-2805-bytes,0.31655430793762207,0.304571,0.003285
blake2b-2805-bytes,0.37624502182006836,0.359311,0.002452
blake2b-2805-bytes,0.3632047176361084,0.350175,0.002839
blake2b-2805-bytes,0.36038804054260254,0.351729,0.002267
blake2b-2805-bytes,0.28571081161499023,0.277462,0.002016
blake2b-2805-bytes,0.28247642517089844,0.271301,0.002528
blake2b-2805-bytes,0.28479695320129395,0.273738,0.002277
blake2b-2805-bytes,0.28541135787963867,0.275864,0.00206
blake2b-2805-bytes,0.257077693939209,0.280051,0.00205
blake2b-2805-bytes,0.32239222526550293,0.313772,0.002032
blake2b-2805-bytes,0.27881598472595215,0.268019,0.002018
blake2b-2805-bytes,0.3073873519897461,0.297196,0.002021
blake2b-2805-bytes,0.31995558738708496,0.308491,0.002528
blake2b-2805-bytes,0.3609747886657715,0.347855,0.003895
blake2b-2805-bytes,0.3458576202392578,0.333782,0.001888
blake2b-2805-bytes,0.29270076751708984,0.281835,0.002025
blake2b-2805-bytes,0.3210732936859131,0.311469,0.002158
blake2b-2805-bytes,0.2725961208343506,0.261964,0.001987
blake2b-2805-bytes,0.3353545665740967,0.323414,0.002461
blake2b-2805-bytes,0.2757863998413086,0.267208,0.001924
blake2b-2805-bytes,0.32249999046325684,0.311723,0.002043
blake2b-2805-bytes,0.27515125274658203,0.262485,0.002806
blake2b-2805-bytes,0.2923703193664551,0.282066,0.001931
blake2b-2805-bytes,0.33386802673339844,0.324161,0.001887
blake2b-2805-bytes,0.284987211227417,0.273399,0.002749
blake2b-2805-bytes,0.31482982635498047,0.300465,0.002674
blake2b-2805-bytes,0.33469438552856445,0.322907,0.002783
blake2b-2805-bytes,0.30348801612854004,0.293214,0.00242
blake2b-2805-bytes,0.2817087173461914,0.272431,0.00193
blake2b-2805-bytes,0.27345919609069824,0.262897,0.001842
blake2b-2805-bytes,0.27974796295166016,0.269648,0.002521
blake2b-2805-bytes,0.28302621841430664,0.273476,0.002005
blake2b-2805-bytes,0.269207239151001,0.258196,0.001922
blake2b-2805-bytes,0.3168759346008301,0.306336,0.001986
blake2b-2805-bytes,0.2865622043609619,0.274355,0.002449
blake2b-2805-bytes,0.3251464366912842,0.31381,0.002651
blake2b-2805-bytes,0.3420906066894531,0.325314,0.004326
blake2b-2805-bytes,0.6065049171447754,0.56223,0.003147
blake2b-2805-bytes,0.34395909309387207,0.333207,0.002947
blake2b-2805-bytes,0.2968919277191162,0.286701,0.002105
blake2b-5610-bytes,0.34180188179016113,0.329984,0.003725
blake2b-5610-bytes,0.39209723472595215,0.378084,0.00471
blake2b-5610-bytes,0.3140709400177002,0.299323,0.005469
blake2b-5610-bytes,0.3140561580657959,0.302434,0.004225
blake2b-5610-bytes,0.30475878715515137,0.290296,0.004687
blake2b-5610-bytes,0.3210265636444092,0.306776,0.0045
blake2b-5610-bytes,0.2926914691925049,0.280731,0.004551
blake2b-5610-bytes,0.34001970291137695,0.324531,0.00546
blake2b-5610-bytes,0.31700873374938965,0.302795,0.003707
blake2b-5610-bytes,0.2906036376953125,0.277465,0.003949
blake2b-5610-bytes,0.35965514183044434,0.346721,0.00483
blake2b-5610-bytes,0.32281494140625,0.307922,0.004075
blake2b-5610-bytes,0.3133692741394043,0.298993,0.004456
blake2b-5610-bytes,0.30043959617614746,0.287855,0.003684
blake2b-5610-bytes,0.29183411598205566,0.280341,0.003554
blake2b-5610-bytes,0.3179142475128174,0.304054,0.004718
blake2b-5610-bytes,0.29837560653686523,0.285909,0.003782
blake2b-5610-bytes,0.3201000690460205,0.303958,0.006529
blake2b-5610-bytes,0.3131587505340576,0.29919,0.003747
blake2b-5610-bytes,0.30585694313049316,0.293776,0.004002
blake2b-5610-bytes,0.32111668586730957,0.308505,0.004056
blake2b-5610-bytes,0.3002588748931885,0.287043,0.003908
blake2b-5610-bytes,0.3067598342895508,0.29414,0.005071
