test_name,elapsed_time,compile_time,exec_time
blake2b-2805-bytes,0.029648542404174805,0.017633,0.001858
blake2b-2805-bytes,0.02947545051574707,0.016582,0.001887
blake2b-2805-bytes,0.030793428421020508,0.017603,0.001824
blake2b-2805-bytes,0.030564308166503906,0.017858,0.001755
blake2b-2805-bytes,0.03503251075744629,0.022286,0.002018
blake2b-2805-bytes,0.03676247596740723,0.021474,0.001651
blake2b-2805-bytes,0.03863930702209473,0.024154,0.001821
blake2b-2805-bytes,0.03962373733520508,0.0206,0.002133
blake2b-2805-bytes,0.035768985748291016,0.021048,0.001904
blake2b-2805-bytes,0.0345761775970459,0.021721,0.002011
blake2b-2805-bytes,0.03507876396179199,0.019786,0.002196
blake2b-2805-bytes,0.031189680099487305,0.019031,0.001945
blake2b-2805-bytes,0.03104424476623535,0.01906,0.001752
blake2b-2805-bytes,0.031064271926879883,0.017658,0.0019
blake2b-2805-bytes,0.036623477935791016,0.01812,0.001757
blake2b-2805-bytes,0.031598806381225586,0.019542,0.001811
blake2b-2805-bytes,0.034978628158569336,0.018247,0.001887
blake2b-2805-bytes,0.029907941818237305,0.017082,0.001803
blake2b-2805-bytes,0.03019237518310547,0.018483,0.001733
blake2b-2805-bytes,0.028076171875,0.017398,0.001527
blake2b-2805-bytes,0.030938148498535156,0.01859,0.00178
blake2b-2805-bytes,0.031598806381225586,0.017352,0.002036
blake2b-2805-bytes,0.0323641300201416,0.019166,0.001722
blake2b-2805-bytes,0.031464338302612305,0.018185,0.001746
blake2b-2805-bytes,0.031154155731201172,0.016895,0.001827
blake2b-2805-bytes,0.030431270599365234,0.017662,0.001754
blake2b-2805-bytes,0.0329890251159668,0.018251,0.001741
blake2b-2805-bytes,0.03074049949645996,0.017804,0.001882
blake2b-2805-bytes,0.03444981575012207,0.018218,0.001839
blake2b-2805-bytes,0.03684639930725098,0.023583,0.001989
blake2b-2805-bytes,0.03384900093078613,0.018006,0.001692
